web-scraper-order,web-scraper-start-url,urls,urls-href
"1756773286-511","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633214001_US_EN"
"1756773286-512","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633214001_MX_ES"
"1756773286-513","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633217001_US_EN"
"1756773286-514","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633217001_MX_ES"
"1756773286-515","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10036.pdf"
"1756773286-516","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/637001001.pdf"
"1756773286-517","https://www.citgolubes.com/PI-SDS.do","Español","http://www.docs.citgo.com/msds_pi/637001001-s.pdf"
"1756773286-518","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637019001_US_EN"
"1756773286-519","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637019001_MX_ES"
"1756773286-520","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637004001_US_EN"
"1756773286-521","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637004001_MX_ES"
"1756773286-522","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637006001_US_EN"
"1756773286-523","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637006001_MX_ES"
"1756773286-524","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637099001_US_EN"
"1756773286-525","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637099001_MX_ES"
"1756773286-526","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637015001_US_EN"
"1756773286-527","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637015001_MX_ES"
"1756773286-528","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10192.pdf"
"1756773286-529","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622685001_US_EN"
"1756773286-530","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622685001_MX_ES"
"1756773286-531","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10073.pdf"
"1756773286-532","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649269001_US_EN"
"1756773286-533","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649269001_MX_ES"
"1756773286-534","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649069001_US_EN"
"1756773286-535","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649069001_MX_ES"
"1756773286-536","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10247.pdf"
"1756773286-537","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622722001_US_EN"
"1756773286-538","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622722001_MX_ES"
"1756773286-539","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10273.pdf"
"1756773286-540","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622901001_US_EN"
"1756773286-541","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622901001_MX_ES"
"1756773286-542","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10058.pdf"
"1756773286-543","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10090.pdf"
"1756773286-544","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637203001_US_EN"
"1756773286-545","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637203001_MX_ES"
"1756773286-546","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637210001_US_EN"
"1756773286-547","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637210001_MX_ES"
"1756773286-548","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637220001_US_EN"
"1756773286-549","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637220001_MX_ES"
"1756773286-550","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637320001_US_EN"
"1756773286-551","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637320001_MX_ES"
"1756773286-552","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10269.pdf"
"1756773286-553","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622686001_US_EN"
"1756773286-554","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=622686001_MX_ES"
"1756773286-555","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10250.pdf"
"1756773286-556","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631817001_US_EN"
"1756773286-557","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631817001_MX_ES"
"1756773286-558","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10254.pdf"
"1756773286-559","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655566001_US_EN"
"1756773286-560","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655566001_MX_ES"
"1756773286-561","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655565001_US_EN"
"1756773286-562","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655565001_MX_ES"
"1756773286-563","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10249.pdf"
"1756773286-564","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10260.pdf"
"1756773286-565","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655360001_US_EN"
"1756773286-566","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655360001_MX_ES"
"1756773286-567","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655358001_US_EN"
"1756773286-568","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655358001_MX_ES"
"1756773286-569","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10135.pdf"
"1756773286-570","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655780001_US_EN"
"1756773286-571","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655780001_MX_ES"
"1756773286-572","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10154.pdf"
"1756773286-573","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655351001_US_EN"
"1756773286-574","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655351001_MX_ES"
"1756773286-575","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655352001_US_EN"
"1756773286-576","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655352001_MX_ES"
"1756773286-577","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10270.pdf"
"1756773286-578","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10154.pdf"
"1756773286-579","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10025.pdf"
"1756773286-580","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10239.pdf"
"1756773286-581","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10191.pdf"
"1756773286-582","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10198.pdf"
"1756773286-583","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655387001_US_EN"
"1756773286-584","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655387001_MX_ES"
"1756773286-585","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10193.pdf"
"1756773286-586","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655343001_US_EN"
"1756773286-587","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655343001_MX_ES"
"1756773286-588","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655344001_US_EN"
"1756773286-589","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655344001_MX_ES"
"1756773286-590","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10194.pdf"
"1756773286-591","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655366001_US_EN"
"1756773286-592","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655366001_MX_ES"
"1756773286-593","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655367001_US_EN"
"1756773286-594","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655367001_MX_ES"
"1756773286-595","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10248.pdf"
"1756773286-596","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10076.pdf"
"1756773286-597","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649110001_US_EN"
"1756773286-598","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649110001_MX_ES"
"1756773286-599","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10152.pdf"
"1756773286-600","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10244.pdf"
"1756773286-601","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649281001_US_EN"
"1756773286-602","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=649281001_MX_ES"
"1756773286-603","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10179.pdf"
"1756773286-604","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655424001_US_EN"
"1756773286-605","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655424001_MX_ES"
"1756773286-606","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655427001_US_EN"
"1756773286-607","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655427001_MX_ES"
"1756773286-608","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10214.pdf"
"1756773286-609","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655542001_US_EN"
"1756773286-610","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=655542001_MX_ES"
"1756773286-611","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10142.pdf"
"1756773286-612","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10266.pdf"
"1756773286-613","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638120001_US_EN"
"1756773286-614","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638120001_MX_ES"
"1756773286-615","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638123001_US_EN"
"1756773286-616","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638123001_MX_ES"
"1756773286-617","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10231.pdf"
"1756773286-618","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633222001_US_EN"
"1756773286-619","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633222001_MX_ES"
"1756773286-620","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633223001_US_EN"
"1756773286-621","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633223001_MX_ES"
"1756773286-622","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633224001_US_EN"
"1756773286-623","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633224001_MX_ES"
"1756773286-624","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10263.pdf"
"1756773286-625","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=669490001_US_EN"
"1756773286-626","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=669490001_MX_ES"
"1756773286-627","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10257.pdf"
"1756773286-628","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10023.pdf"
"1756773286-629","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10265.pdf"
"1756773286-630","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633794001_US_EN"
"1756773286-631","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633794001_MX_ES"
